Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1567,914475020,80,Rl,76.0,9880,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,Slvl,6,6,1977,1977,Gable,Compshg,Plywood,Plywood,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,Av,Alq,522.0,Unf,0.0,574.0,1096.0,Gasa,Ta,Yes,Sbrkr,1118,0,0,1118,1.0,0.0,1,0,3,1,Ta,6,Typ,1,Po,Attchd,1977.0,Fin,1.0,358.0,Ta,Ta,Yes,203,0,0,0,0,576,Gd,Gdprv,Nan,0,7,2008,Wd,Normal,171000
1568,914476010,20,Rl,75.0,10125,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,Compshg,Plywood,Plywood,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Alq,641.0,Lwq,279.0,276.0,1196.0,Gasa,Ta,Yes,Sbrkr,1279,0,0,1279,0.0,1.0,2,0,3,1,Ta,6,Typ,2,Fa,Detchd,1980.0,Unf,2.0,473.0,Ta,Ta,Yes,238,83,0,0,0,0,Nan,Mnprv,Nan,0,2,2008,Wd,Normal,171500
1569,914476080,90,Rl,76.0,10260,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,4,1976,1976,Gable,Compshg,Plywood,Plywood,Nan,0.0,Ta,Ta,Cblock,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,Gasa,Ta,Yes,Sbrkr,936,936,0,1872,0.0,0.0,2,2,4,2,Ta,8,Typ,0,Nan,Attchd,1976.0,Unf,2.0,484.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Nan,Nan,0,11,2008,Wd,Abnorml,100000
1570,914476450,20,Rl,74.0,9990,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,Compshg,Hdboard,Hdboard,Nan,0.0,Ta,Ta,Pconc,Gd,Ta,No,Alq,1383.0,Unf,0.0,297.0,1680.0,Gasa,Gd,Yes,Sbrkr,1689,0,0,1689,1.0,0.0,2,0,3,1,Ta,6,Typ,1,Ta,Attchd,1991.0,Unf,2.0,432.0,Ta,Ta,Yes,428,120,0,0,0,0,Nan,Nan,Nan,0,7,2008,Wd,Normal,228500
1571,916125425,190,Rl,,164660,Grvl,Nan,Ir1,Hls,Allpub,Corner,Sev,Timber,Norm,Norm,2Fmcon,1.5Fin,5,6,1965,1965,Gable,Compshg,Plywood,Plywood,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,Gd,Alq,1249.0,Blq,147.0,103.0,1499.0,Gasa,Ex,Yes,Sbrkr,1619,167,0,1786,2.0,0.0,2,0,3,1,Ta,7,Typ,2,Gd,Attchd,1965.0,Fin,2.0,529.0,Ta,Ta,Yes,670,0,0,0,0,0,Nan,Nan,Shed,700,8,2008,Wd,Normal,228950
1572,916226030,120,Rl,42.0,4084,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Timber,Norm,Norm,Twnhse,1Story,7,6,1986,1986,Gable,Compshg,Vinylsd,Vinylsd,Brkface,340.0,Gd,Ta,Cblock,Gd,Ta,Av,Glq,893.0,Unf,0.0,384.0,1277.0,Gasa,Gd,Yes,Sbrkr,1501,0,0,1501,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Ta,Attchd,1986.0,Fin,2.0,512.0,Ta,Ta,Yes,240,0,0,0,0,0,Nan,Nan,Nan,0,7,2008,Wd,Normal,241500
1573,916325080,20,Rl,,15498,Pave,Nan,Ir1,Lvl,Allpub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,Wdshake,Stone,Hdboard,Nan,0.0,Gd,Ta,Cblock,Gd,Ta,Av,Alq,1165.0,Lwq,400.0,0.0,1565.0,Gasa,Ta,Yes,Sbrkr,2898,0,0,2898,1.0,0.0,2,0,2,1,Gd,10,Typ,1,Gd,Attchd,1976.0,Fin,2.0,665.0,Ta,Ta,Yes,0,72,174,0,0,0,Nan,Nan,Nan,0,5,2008,Cod,Abnorml,287000
1574,916380060,20,Rl,74.0,11563,Pave,Nan,Ir1,Hls,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,Compshg,Vinylsd,Vinylsd,Stone,258.0,Gd,Ta,Pconc,Ex,Ta,Gd,Glq,1036.0,Unf,0.0,482.0,1518.0,Gasa,Ex,Yes,Sbrkr,1537,0,0,1537,1.0,0.0,2,0,3,1,Gd,8,Typ,0,Nan,Attchd,2007.0,Fin,3.0,788.0,Ta,Ta,Yes,0,26,0,0,0,0,Nan,Nan,Nan,0,4,2008,Wd,Normal,294000
1575,916382120,20,Rl,71.0,9520,Pave,Nan,Ir1,Hls,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,Compshg,Vinylsd,Vinylsd,Stone,338.0,Gd,Ta,Pconc,Gd,Ta,Gd,Glq,1513.0,Unf,0.0,125.0,1638.0,Gasa,Ex,Yes,Sbrkr,1646,0,0,1646,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Rfn,3.0,800.0,Ta,Ta,Yes,192,44,0,0,0,0,Nan,Nan,Nan,0,4,2008,New,Partial,293077
1576,916384100,60,Rl,107.0,12852,Pave,Nan,Ir1,Hls,Allpub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Gd,Ta,Pconc,Gd,Ta,Av,Glq,770.0,Unf,0.0,150.0,920.0,Gasa,Ex,Yes,Sbrkr,920,860,0,1780,1.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,612.0,Ta,Ta,Yes,0,192,0,0,0,0,Nan,Nan,Nan,0,1,2008,New,Partial,264966
1577,916386040,80,Rl,73.0,9802,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,Slvl,5,5,2006,2007,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,352.0,352.0,Gasa,Gd,Yes,Sbrkr,712,730,0,1442,0.0,0.0,2,1,3,1,Ta,6,Typ,0,Nan,Builtin,2007.0,Fin,2.0,400.0,Ta,Ta,Yes,100,0,0,0,0,0,Nan,Nan,Nan,0,4,2008,Wd,Normal,172500
1578,916386080,80,Rl,73.0,9735,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,Slvl,5,5,2006,2007,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,384.0,384.0,Gasa,Gd,Yes,Nan,754,640,0,1394,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Nan,Builtin,2007.0,Fin,2.0,400.0,Ta,Ta,Yes,100,0,0,0,0,0,Nan,Nan,Nan,0,5,2008,Wd,Normal,167500
1579,916386180,60,Rl,81.0,12018,Pave,Nan,Ir1,Hls,Allpub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2008,2008,Gable,Compshg,Vinylsd,Vinylsd,Stone,60.0,Gd,Ta,Pconc,Gd,Ta,Av,Unf,0.0,Unf,0.0,796.0,796.0,Gasa,Ex,Yes,Sbrkr,796,816,0,1612,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Nan,Attchd,2008.0,Fin,3.0,666.0,Ta,Ta,Yes,0,64,0,0,0,0,Nan,Nan,Nan,0,10,2008,New,Partial,218689
1580,916402015,20,Rl,75.0,12890,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,Compshg,Wd Sdng,Wd Sdng,Brkface,128.0,Ta,Ta,Cblock,Gd,Ta,No,Unf,0.0,Unf,0.0,1495.0,1495.0,Gasa,Ex,Yes,Sbrkr,1495,0,0,1495,0.0,0.0,2,0,3,1,Ta,8,Typ,1,Ta,Attchd,1989.0,Unf,2.0,438.0,Ta,Ta,Yes,252,0,192,0,0,0,Nan,Nan,Nan,0,7,2008,Wd,Normal,150000
1581,916402115,20,Rl,47.0,12416,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,Compshg,Vinylsd,Plywood,Stone,132.0,Ta,Ta,Cblock,Gd,Fa,No,Alq,1398.0,Lwq,208.0,0.0,1606.0,Gasa,Ta,Yes,Sbrkr,1651,0,0,1651,1.0,0.0,2,0,3,1,Ta,7,Min2,1,Ta,Attchd,1986.0,Fin,2.0,616.0,Ta,Ta,Yes,192,0,0,0,0,0,Nan,Nan,Nan,0,11,2008,Wd,Normal,184000
1582,916402215,20,Rl,93.0,18265,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,Compshg,Plywood,Hdboard,Brkface,228.0,Gd,Gd,Cblock,Gd,Gd,Av,Glq,920.0,Rec,60.0,276.0,1256.0,Gasa,Ex,Yes,Sbrkr,1256,0,0,1256,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1986.0,Unf,2.0,578.0,Ta,Ta,Yes,282,0,0,0,0,0,Nan,Nan,Nan,0,3,2008,Wd,Normal,180000
1583,916403230,80,Rl,85.0,10200,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,Slvl,6,5,1988,1989,Gable,Compshg,Hdboard,Hdboard,Brkface,219.0,Gd,Ta,Cblock,Gd,Ta,Av,Glq,783.0,Unf,0.0,678.0,1461.0,Gasa,Ex,Yes,Sbrkr,1509,0,0,1509,1.0,0.0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1988.0,Rfn,2.0,600.0,Ta,Ta,Yes,224,0,0,0,0,0,Nan,Nan,Nan,0,8,2008,Wd,Abnorml,175000
1584,916455120,20,Rl,82.0,11202,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,Compshg,Vinylsd,Vinylsd,Brkface,206.0,Gd,Ta,Pconc,Ex,Ta,Av,Glq,1029.0,Unf,0.0,403.0,1432.0,Gasa,Ex,Yes,Sbrkr,1440,0,0,1440,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Ta,Attchd,2003.0,Fin,2.0,467.0,Ta,Ta,Yes,185,95,0,0,0,0,Nan,Nan,Nan,0,6,2008,Wd,Normal,232500
1585,916460060,20,Rl,,7915,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1999,2000,Hip,Compshg,Vinylsd,Vinylsd,Nan,0.0,Gd,Ta,Pconc,Ex,Ta,Mn,Glq,1223.0,Unf,0.0,443.0,1666.0,Gasa,Ex,Yes,Sbrkr,1675,0,0,1675,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Nan,Attchd,1999.0,Rfn,2.0,435.0,Ta,Ta,Yes,165,52,0,0,0,0,Nan,Nan,Nan,0,12,2008,Wd,Normal,195000
1586,916477020,60,Rl,85.0,12244,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,Compshg,Vinylsd,Vinylsd,Stone,226.0,Gd,Ta,Pconc,Gd,Ta,Gd,Glq,871.0,Unf,0.0,611.0,1482.0,Gasa,Ex,Yes,Sbrkr,1482,780,0,2262,1.0,0.0,2,1,4,1,Gd,10,Typ,2,Gd,Attchd,2003.0,Fin,3.0,749.0,Ta,Ta,Yes,168,0,0,0,0,0,Nan,Nan,Nan,0,8,2008,Wd,Normal,305000
1587,921126030,20,Rl,79.0,11449,Pave,Nan,Ir1,Hls,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Gd,Ta,Pconc,Gd,Ta,Av,Glq,1011.0,Unf,0.0,873.0,1884.0,Gasa,Ex,Yes,Sbrkr,1728,0,0,1728,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,2.0,520.0,Ta,Ta,Yes,0,276,0,0,0,0,Nan,Nan,Nan,0,1,2008,Wd,Normal,298751
1588,921201060,20,Rl,85.0,11447,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,Compshg,Vinylsd,Vinylsd,Brkface,674.0,Gd,Ta,Pconc,Ex,Ta,Av,Glq,1571.0,Unf,0.0,393.0,1964.0,Gasa,Ex,Yes,Sbrkr,1964,0,0,1964,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,3.0,892.0,Ta,Ta,Yes,0,265,0,0,0,0,Nan,Nan,Nan,0,6,2008,Wd,Normal,370000
1589,923202005,90,Rm,97.0,8940,Pave,Nan,Ir1,Lvl,Allpub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,Sfoyer,7,5,1997,1998,Gable,Compshg,Vinylsd,Vinylsd,Brkface,200.0,Ta,Gd,Pconc,Gd,Gd,Gd,Glq,1309.0,Unf,0.0,35.0,1344.0,Gasa,Ex,Yes,Sbrkr,1344,0,0,1344,2.0,0.0,2,0,2,2,Ta,8,Typ,0,Nan,Attchd,1997.0,Fin,4.0,784.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Nan,Nan,0,11,2008,Wd,Alloca,209200
1590,923202015,90,Rm,78.0,7060,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,Sfoyer,7,5,1997,1998,Gable,Compshg,Vinylsd,Vinylsd,Brkface,200.0,Ta,Gd,Pconc,Gd,Gd,Gd,Glq,1309.0,Unf,0.0,35.0,1344.0,Gasa,Ex,Yes,Sbrkr,1344,0,0,1344,2.0,0.0,2,0,2,2,Ta,8,Typ,0,Nan,Attchd,1997.0,Fin,4.0,784.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Nan,Nan,0,11,2008,Wd,Alloca,206300
1591,923202137,20,Rl,77.0,9278,Pave,Nan,Reg,Lvl,Allpub,Fr2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Ta,Pconc,Gd,Ta,No,Unf,0.0,Unf,0.0,1092.0,1092.0,Gasa,Ex,Yes,Sbrkr,1092,0,0,1092,0.0,0.0,1,0,2,1,Ta,5,Typ,0,Nan,Nan,,Nan,0.0,0.0,Nan,Nan,Yes,0,52,0,0,0,0,Nan,Nan,Nan,0,2,2008,Wd,Abnorml,146000
1592,923203140,120,Rm,32.0,4500,Pave,Nan,Reg,Lvl,Allpub,Fr2,Gtl,Mitchel,Norm,Norm,Twnhse,1Story,6,5,1997,1997,Hip,Compshg,Vinylsd,Vinylsd,Brkface,197.0,Ta,Ta,Pconc,Ex,Ta,No,Glq,864.0,Unf,0.0,325.0,1189.0,Gasa,Ex,Yes,Sbrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,Ta,4,Typ,0,Nan,Attchd,1997.0,Rfn,2.0,392.0,Ta,Ta,Yes,0,122,0,0,0,0,Nan,Nan,Nan,0,4,2008,Wd,Normal,160500
1593,923204040,85,Rl,150.0,14137,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,Sfoyer,4,5,1964,1964,Gable,Compshg,Hdboard,Hdboard,Brkface,98.0,Ta,Ta,Cblock,Gd,Ta,Av,Alq,865.0,Lwq,247.0,88.0,1200.0,Gasa,Gd,Yes,Sbrkr,1200,0,0,1200,1.0,0.0,1,0,3,1,Ta,6,Typ,0,Nan,2Types,1964.0,Fin,3.0,850.0,Ta,Ta,Yes,0,119,0,0,171,0,Nan,Nan,Nan,0,11,2008,Conld,Normal,173000
1594,923225080,120,Rm,,4224,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Meadowv,Norm,Norm,Twnhse,1Story,5,6,1975,1975,Gable,Compshg,Cemntbd,Cmentbd,Nan,0.0,Ta,Ta,Pconc,Gd,Ta,No,Glq,769.0,Unf,0.0,271.0,1040.0,Gasa,Gd,Yes,Sbrkr,1040,0,0,1040,0.0,0.0,1,0,3,1,Ta,6,Typ,0,Nan,Attchd,1975.0,Unf,2.0,499.0,Ta,Ta,Yes,0,100,0,0,0,0,Nan,Nan,Nan,0,6,2008,Wd,Normal,124000
1595,923225150,160,Rm,,2665,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Meadowv,Norm,Norm,Twnhse,2Story,5,6,1976,1976,Gable,Compshg,Cemntbd,Cmentbd,Nan,0.0,Ta,Ta,Pconc,Gd,Ta,Mn,Unf,0.0,Unf,0.0,264.0,264.0,Gasa,Ta,Yes,Sbrkr,616,688,0,1304,0.0,0.0,1,1,3,1,Ta,4,Typ,1,Gd,Builtin,1976.0,Fin,1.0,336.0,Ta,Ta,Yes,141,24,0,0,0,0,Nan,Nan,Nan,0,6,2008,Wd,Normal,115000
1596,923225200,160,Rm,41.0,2665,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Meadowv,Norm,Norm,Twnhse,2Story,5,7,1976,1976,Gable,Compshg,Cemntbd,Cmentbd,Nan,0.0,Ta,Ta,Pconc,Gd,Ta,No,Alq,318.0,Unf,0.0,232.0,550.0,Gasa,Ta,Yes,Sbrkr,925,550,0,1475,0.0,0.0,2,0,4,1,Ta,6,Typ,1,Ta,Attchd,1976.0,Unf,1.0,336.0,Ta,Ta,Yes,92,26,0,0,0,0,Nan,Nan,Nan,0,5,2008,Wd,Normal,129500
1597,923225310,180,Rm,21.0,1974,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Meadowv,Norm,Norm,Twnhs,Sfoyer,4,7,1973,2006,Gable,Compshg,Cemntbd,Cmentbd,Nan,0.0,Ta,Gd,Cblock,Gd,Ta,Av,Glq,501.0,Unf,0.0,25.0,526.0,Gasa,Gd,Yes,Sbrkr,526,462,0,988,1.0,0.0,1,0,2,1,Ta,5,Typ,0,Nan,Builtin,1973.0,Rfn,1.0,297.0,Ta,Ta,Yes,120,101,0,0,0,0,Nan,Nan,Nan,0,6,2008,Wd,Normal,105000
1598,923225370,180,Rm,21.0,1596,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Meadowv,Norm,Norm,Twnhs,Slvl,4,6,1973,1973,Gable,Compshg,Cemntbd,Cmentbd,Nan,0.0,Ta,Ta,Cblock,Gd,Ta,Gd,Glq,437.0,Unf,0.0,25.0,462.0,Gasa,Ta,Yes,Sbrkr,526,462,0,988,1.0,0.0,1,0,1,1,Ta,4,Typ,1,Po,Builtin,1973.0,Rfn,1.0,297.0,Ta,Ta,Yes,0,101,0,120,0,0,Nan,Gdwo,Nan,0,7,2008,Wd,Normal,94900
1599,923227030,20,Rl,,17979,Pave,Nan,Ir1,Lvl,Allpub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,Compshg,Plywood,Plywood,Nan,0.0,Ta,Gd,Cblock,Ta,Ta,No,Alq,785.0,Unf,0.0,328.0,1113.0,Gasa,Ex,Yes,Sbrkr,1160,0,0,1160,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Nan,Attchd,1968.0,Unf,1.0,257.0,Ta,Ta,Yes,81,0,0,0,0,0,Nan,Gdwo,Shed,500,2,2008,Wd,Normal,152500
1600,923228080,160,Rm,21.0,1477,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Meadowv,Norm,Norm,Twnhs,2Story,6,9,1970,2007,Gable,Compshg,Cemntbd,Cmentbd,Nan,0.0,Ta,Gd,Cblock,Ta,Ta,No,Glq,358.0,Unf,0.0,188.0,546.0,Gasa,Ex,Yes,Sbrkr,546,546,0,1092,0.0,0.0,2,1,3,1,Ta,6,Typ,0,Nan,Nan,,Nan,0.0,0.0,Nan,Nan,Yes,187,0,0,0,0,0,Nan,Nan,Nan,0,3,2008,Wd,Normal,98000
1601,923228420,180,Rm,21.0,1890,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Meadowv,Norm,Norm,Twnhs,Sfoyer,4,7,1972,1972,Gable,Compshg,Cemntbd,Cmentbd,Nan,0.0,Ta,Gd,Cblock,Gd,Ta,Av,Alq,495.0,Unf,0.0,135.0,630.0,Gasa,Gd,Yes,Sbrkr,630,0,0,630,1.0,0.0,1,0,1,1,Ta,3,Typ,0,Nan,Nan,,Nan,0.0,0.0,Nan,Nan,Yes,88,0,0,0,0,0,Nan,Nan,Nan,0,6,2008,Wd,Normal,81000
1602,923250210,20,Rl,100.0,21750,Pave,Nan,Reg,Hls,Allpub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,Compshg,Hdboard,Hdboard,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Unf,0.0,Unf,0.0,988.0,988.0,Gasa,Ex,Yes,Fusea,988,0,0,988,0.0,0.0,1,0,2,1,Ta,4,Typ,0,Nan,Attchd,1954.0,Rfn,2.0,520.0,Ta,Ta,No,0,0,0,0,0,0,Nan,Nan,Nan,0,2,2008,Wd,Normal,113000
1603,923252100,20,Rl,59.0,6490,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Gd,Cblock,Ta,Ta,No,Glq,534.0,Unf,0.0,282.0,816.0,Gasa,Ex,Yes,Sbrkr,816,0,0,816,0.0,1.0,1,0,2,1,Ta,4,Typ,0,Nan,Attchd,1983.0,Unf,1.0,264.0,Ta,Ta,Yes,315,0,0,0,0,0,Nan,Gdwo,Nan,0,4,2008,Wd,Normal,128500
1604,923275090,20,Rl,37.0,6951,Pave,Nan,Ir1,Lvl,Allpub,Culdsac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,Compshg,Hdboard,Plywood,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Alq,658.0,Unf,0.0,218.0,876.0,Gasa,Ta,Yes,Sbrkr,923,0,0,923,1.0,0.0,1,0,3,1,Ta,5,Typ,0,Nan,Attchd,1984.0,Unf,1.0,264.0,Ta,Ta,Yes,362,0,0,0,0,0,Nan,Mnprv,Nan,0,10,2008,Wd,Normal,119500
1605,923277030,20,Rl,60.0,6600,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Gd,Gd,Cblock,Ta,Ta,No,Alq,641.0,Unf,0.0,175.0,816.0,Gasa,Ex,Yes,Sbrkr,816,0,0,816,0.0,1.0,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1.0,264.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Mnprv,Nan,0,10,2008,Wd,Normal,130500
1606,923277040,20,Rl,60.0,6600,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,8,1982,2003,Gable,Compshg,Hdboard,Hdboard,Nan,0.0,Ta,Gd,Pconc,Ta,Gd,No,Glq,816.0,Unf,0.0,0.0,816.0,Gasa,Ex,Yes,Sbrkr,816,0,0,816,1.0,0.0,1,0,2,1,Ta,4,Typ,0,Nan,Detchd,1985.0,Fin,2.0,816.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Nan,Nan,0,6,2008,Wd,Normal,138000
1607,923277080,20,Rl,60.0,6600,Pave,Nan,Reg,Lvl,Allpub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1982,2005,Gable,Compshg,Hdboard,Plywood,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Glq,638.0,Unf,0.0,207.0,845.0,Gasa,Gd,Yes,Sbrkr,845,0,0,845,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Nan,Attchd,1982.0,Unf,1.0,264.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Nan,Nan,0,7,2008,Wd,Normal,134500
1608,923400040,50,Rl,75.0,12508,Pave,Nan,Ir1,Lvl,Allpub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,Compshg,Vinylsd,Vinylsd,Nan,0.0,Ta,Ta,Cblock,Gd,Ta,Mn,Alq,660.0,Unf,0.0,323.0,983.0,Gasa,Ex,Yes,Sbrkr,983,767,0,1750,1.0,0.0,2,0,4,1,Ta,7,Mod,0,Nan,Attchd,1989.0,Unf,1.0,423.0,Ta,Ta,Yes,245,0,156,0,0,0,Nan,Nan,Shed,1300,7,2008,Wd,Normal,160000
1609,923426010,20,Rl,74.0,12395,Pave,Nan,Reg,Lvl,Allpub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,Compshg,Hdboard,Plywood,Nan,0.0,Ta,Ta,Cblock,Ta,Ta,No,Alq,647.0,Unf,0.0,217.0,864.0,Gasa,Ta,Yes,Sbrkr,889,0,0,889,0.0,0.0,1,0,3,1,Ta,6,Typ,0,Nan,Attchd,1984.0,Unf,2.0,484.0,Ta,Ta,Yes,0,0,0,0,0,0,Nan,Nan,Nan,0,4,2008,Wd,Normal,137500
1610,924100020,60,Rl,,11075,Pave,Nan,Ir1,Lvl,Allpub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,Compshg,Hdboard,Hdboard,Brkface,232.0,Ta,Ta,Cblock,Ta,Ta,Av,Alq,562.0,Lwq,193.0,29.0,784.0,Gasa,Ex,Yes,Sbrkr,1168,800,0,1968,0.0,1.0,2,1,4,1,Ta,7,Min2,1,Po,Attchd,1969.0,Rfn,2.0,530.0,Ta,Ta,Yes,305,189,0,0,0,0,Nan,Mnprv,Shed,400,9,2008,Wd,Normal,172000
